#id: 474
#name: E.coli - Whole organism, EmPAI (Arike,J_Proteomics,2012)
#score: 4.35
#weight: 50%
#description: abundance based on MAPPED_BY_AUTHORS, emPAI, from<a href="http://www.mcponline.org/content/11/10/933.abstract" target="_blank">Arike, J_Proteomics,2012</a><br/><b>Interaction consistency score</b>: 4.35&nbsp<b>Coverage</b>: 98
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 98
#publication_year: 2012
#filename: Ecoli_emPAI_arike_2012.txt
#
internal_id	string_external_id	abundance
6882622	511145.b1881	445
6883394	511145.b2739	0
6883393	511145.b2738	0
6882032	511145.b1254	0
6882253	511145.b1496	0
6884257	511145.b3679	0
6882026	511145.b1248	0
6884979	511145.b4567	0
6881268	511145.b0425	0
6882743	511145.b2027	156
6882742	511145.b2026	0
6882741	511145.b2025	145
6882740	511145.b2024	0
6882739	511145.b2023	55.7
6882738	511145.b2022	200
6882737	511145.b2021	338
6882736	511145.b2020	210
6882745	511145.b2029	2876
6882744	511145.b2028	29.8
6884490	511145.b3950	0
6882364	511145.b1619	257
6882363	511145.b1618	0
6884044	511145.b3459	0
6884491	511145.b3951	0
6882360	511145.b1615	0
6882359	511145.b1614	731
6882362	511145.b1617	0
6882361	511145.b1616	0
6882356	511145.b1611	1153
6882355	511145.b1610	0
6882358	511145.b1613	408
6882357	511145.b1612	538
6884862	511145.b4366	0
6884493	511145.b3953	0
6884863	511145.b4367	0
6884494	511145.b3954	0
6884574	511145.b4048	0
6884495	511145.b3955	0
6882662	511145.b1927	44.9
6882661	511145.b1926	0
6882660	511145.b1925	0
6882659	511145.b1924	128
6882658	511145.b1923	2813
6882072	511145.b1294	0
6882656	511145.b1921	54.7
6882655	511145.b1920	9879
6882077	511145.b1299	62.0
6882076	511145.b1298	0
6884497	511145.b3957	149
6882664	511145.b1929	0
6882663	511145.b1928	135
6881892	511145.b1101	204
6882838	511145.b2131	762
6881894	511145.b1103	1106
6881893	511145.b1102	0
6881896	511145.b1105	119
6881895	511145.b1104	0
6881898	511145.b1107	33.2
6881897	511145.b1106	0
6881900	511145.b1109	83.0
6881899	511145.b1108	657
6884857	511145.b4361	0
6882840	511145.b2133	445
6884970	511145.b4551	0
6884969	511145.b4550	0
6884971	511145.b4553	0
6882839	511145.b2132	80.1
6884973	511145.b4555	0
6884972	511145.b4554	163
6884974	511145.b4557	0
6884976	511145.b4559	0
6882842	511145.b2135	0
6881489	511145.b0675	124
6882841	511145.b2134	0
6884890	511145.b4397	74.2
6884889	511145.b4396	146
6884888	511145.b4395	107
6884887	511145.b4394	0
6884886	511145.b4393	404
6884885	511145.b4392	133
6884884	511145.b4391	970
6884883	511145.b4390	25.9
6882464	511145.b1723	266
6882463	511145.b1722	0
6882466	511145.b1725	127
6882465	511145.b1724	119
6882468	511145.b1727	174
6882467	511145.b1726	0
6882160	511145.b1392	0
6882850	511145.b2145	0
6883592	511145.b2959	479
6883591	511145.b2958	199
6881548	511145.b0740	794
6881549	511145.b0741	66.9
6881550	511145.b0742	214
6881701	511145.b0901	0
6881261	511145.b0418	0
6881262	511145.b0419	312
6881257	511145.b0414	30.3
6881258	511145.b0415	1925
6881259	511145.b0416	178
6881260	511145.b0417	53.7
6881253	511145.b0410	211
6881254	511145.b0411	78.1
6881255	511145.b0412	0
6881256	511145.b0413	114
6884692	511145.b4173	81.6
6884691	511145.b4172	0
6884690	511145.b4171	0
6884689	511145.b4170	0
6884696	511145.b4177	2232
6884695	511145.b4176	0
6884694	511145.b4175	107
6884693	511145.b4174	256
6881263	511145.b0420	66.9
6884698	511145.b4179	35.2
6884697	511145.b4178	0
6882201	511145.b1439	0
6882200	511145.b1438	0
6882470	511145.b1729	66.4
6884942	511145.b4511	0
6882692	511145.b1962	0
6884721	511145.b4202	1921
6882338	511145.b1593	0
6881356	511145.b0520	0
6881357	511145.b0521	0
6881358	511145.b0522	0
6882690	511145.b1960	0
6881360	511145.b0524	45.4
6881361	511145.b0525	870
6881362	511145.b0526	180
6881363	511145.b0527	0
6881364	511145.b0528	805
6881365	511145.b0529	61.5
6881669	511145.b0868	0
6882469	511145.b1728	0
6881074	511145.b0198	0
6881528	511145.b0719	0
6882529	511145.b1788	0
6881526	511145.b0717	0
6881525	511145.b0716	0
6881115	511145.b0252	0
6881116	511145.b0253	0
6881113	511145.b0250	0
6881114	511145.b0251	0
6882696	511145.b1969	0
6881117	511145.b0254	0
6882634	511145.b1893	0
6883933	511145.b3340	3165
6882525	511145.b1784	0
6881522	511145.b0713	0
6883804	511145.b3197	32.7
6882374	511145.b1629	0
6883488	511145.b2838	25.4
6881520	511145.b0711	0
6884036	511145.b3451	0
6881663	511145.b0862	0
6882456	511145.b1713	182
6881948	511145.b1162	0
6883489	511145.b2839	37.6
6884035	511145.b3450	63.0
6882314	511145.b1563	0
6884898	511145.b4407	0
6882313	511145.b1562	0
6883046	511145.b2350	0
6884666	511145.b4144	104
6883809	511145.b3202	22.0
6884081	511145.b3498	349
6881395	511145.b0567	0
6882616	511145.b1875	0
6884037	511145.b3452	0
6882927	511145.b2225	0
6882926	511145.b2224	0
6882928	511145.b2226	0
6884891	511145.b4398	0
6882505	511145.b1764	177
6882923	511145.b2221	0
6882922	511145.b2220	0
6883696	511145.b3079	0
6883695	511145.b3078	0
6882925	511145.b2223	0
6883690	511145.b3073	0
6883689	511145.b3072	0
6883688	511145.b3071	0
6883687	511145.b3070	0
6883694	511145.b3077	0
6883693	511145.b3076	0
6883692	511145.b3075	0
6882501	511145.b1760	124
6883857	511145.b3253	511
6883856	511145.b3252	0
6883080	511145.b2388	268
6883854	511145.b3250	29.8
6884281	511145.b3709	0
6883859	511145.b3256	211
6883858	511145.b3255	220
6881649	511145.b0848	0
6883074	511145.b2382	0
6883075	511145.b2383	0
6883862	511145.b3259	37.1
6883861	511145.b3258	0
6883078	511145.b2386	0
6881850	511145.b1059	97.7
6883076	511145.b2384	0
6883077	511145.b2385	0
6884627	511145.b4102	0
6881849	511145.b1058	0
6882141	511145.b1373	0
6884625	511145.b4100	0
6881269	511145.b0426	1090
6882957	511145.b2258	0
6882958	511145.b2259	128
6883974	511145.b3383	0
6884946	511145.b4516	0
6883976	511145.b3385	70.8
6883975	511145.b3384	344
6883978	511145.b3387	0
6883977	511145.b3386	427
6882949	511145.b2250	0
6883979	511145.b3388	119
6884042	511145.b3457	0
6882952	511145.b2253	175
6882953	511145.b2254	34.2
6882954	511145.b2255	14.7
6882955	511145.b2256	0
6882956	511145.b2257	0
6884249	511145.b3671	448
6884248	511145.b3670	264
6884251	511145.b3673	0
6884250	511145.b3672	0
6884253	511145.b3675	0
6884252	511145.b3674	0
6884255	511145.b3677	79.1
6884254	511145.b3676	0
6882139	511145.b1370	0
6884256	511145.b3678	0
6884628	511145.b4105	0
6883465	511145.b2812	0
6883466	511145.b2813	0
6883463	511145.b2810	0
6883464	511145.b2811	76.7
6883467	511145.b2817	0
6883831	511145.b3225	0
6884041	511145.b3456	0
6881848	511145.b1057	0
6883468	511145.b2818	25.9
6883469	511145.b2819	0
6882763	511145.b2048	0
6884371	511145.b3819	0
6884370	511145.b3818	0
6884365	511145.b3811	0
6884364	511145.b3810	0
6884367	511145.b3813	22.5
6884366	511145.b3812	0
6884369	511145.b3817	0
6884368	511145.b3816	134
6883505	511145.b2865	0
6883480	511145.b2830	0
6881766	511145.b0966	0
6882290	511145.b1537	148
6884082	511145.b3499	0
6882951	511145.b2252	55.7
6881769	511145.b0969	0
6884078	511145.b3495	2983
6884077	511145.b3494	0
6884080	511145.b3497	0
6884079	511145.b3496	0
6884074	511145.b3491	0
6883321	511145.b2659	32.7
6884076	511145.b3493	0
6884075	511145.b3492	0
6882071	511145.b1293	0
6883481	511145.b2831	0
6883383	511145.b2728	0
6883384	511145.b2729	0
6882617	511145.b1876	210
6883379	511145.b2724	0
6883380	511145.b2725	0
6883381	511145.b2726	0
6883382	511145.b2727	0
6883375	511145.b2720	0
6883376	511145.b2721	0
6883377	511145.b2722	0
6883378	511145.b2723	0
6884466	511145.b3925	0
6884465	511145.b3924	120
6884468	511145.b3927	0
6884467	511145.b3926	497
6884462	511145.b3921	0
6884461	511145.b3920	0
6884464	511145.b3923	123
6884463	511145.b3922	115
6884797	511145.b4295	70.3
6884470	511145.b3929	382
6884469	511145.b3928	5538
6881715	511145.b0915	0
6883482	511145.b2832	0
6884710	511145.b4191	0
6881693	511145.b0893	594
6883208	511145.b2523	1048
6884709	511145.b4190	0
6884712	511145.b4193	0
6882746	511145.b2030	0
6882747	511145.b2032	0
6882748	511145.b2033	0
6882749	511145.b2034	66.9
6882750	511145.b2035	0
6882751	511145.b2036	434
6882752	511145.b2037	0
6882753	511145.b2038	59.6
6884714	511145.b4195	0
6881714	511145.b0914	27.8
6883483	511145.b2833	0
6881024	511145.b0147	0
6884716	511145.b4197	0
6882353	511145.b1608	44.0
6882354	511145.b1609	0
6882351	511145.b1606	0
6882352	511145.b1607	0
6882285	511145.b1532	0
6882350	511145.b1605	0
6882347	511145.b1602	163
6882348	511145.b1603	171
6882345	511145.b1600	0
6882346	511145.b1601	0
6882983	511145.b2284	124
6883484	511145.b2834	239
6882060	511145.b1282	0
6882666	511145.b1931	0
6882058	511145.b1280	25.4
6881026	511145.b0149	11.2
6882064	511145.b1286	90.8
6882065	511145.b1287	0
6882062	511145.b1284	92.8
6882668	511145.b1937	0
6882669	511145.b1938	0
6882670	511145.b1939	52.3
6882066	511145.b1288	1743
6882067	511145.b1289	0
6881903	511145.b1112	0
6884043	511145.b3458	695
6881901	511145.b1110	0
6881902	511145.b1111	0
6881907	511145.b1116	0
6881908	511145.b1117	76.7
6881905	511145.b1114	18.1
6881906	511145.b1115	0
6883485	511145.b2835	0
6881910	511145.b1119	36.6
6884708	511145.b4189	0
6882613	511145.b1872	0
6884963	511145.b4542	0
6884962	511145.b4541	0
6884966	511145.b4546	0
6884967	511145.b4547	0
6884965	511145.b4544	0
6881470	511145.b0645	0
6881469	511145.b0644	0
6881472	511145.b0647	0
6881471	511145.b0646	0
6881466	511145.b0641	0
6881465	511145.b0640	0
6881468	511145.b0643	1243
6881467	511145.b0642	531
6884873	511145.b4380	0
6884874	511145.b4381	595
6882479	511145.b1738	111
6884876	511145.b4383	287
6884877	511145.b4384	946
6884878	511145.b4385	0
6884879	511145.b4386	0
6884880	511145.b4387	0
6884881	511145.b4388	33.2
6882474	511145.b1733	0
6882471	511145.b1730	0
6882472	511145.b1731	0
6882477	511145.b1736	0
6882478	511145.b1737	0
6882475	511145.b1734	0
6882476	511145.b1735	0
6881687	511145.b0887	0
6881686	511145.b0886	0
6881685	511145.b0885	0
6881684	511145.b0884	386
6881543	511145.b0735	0
6881683	511145.b0882	87.9
6881545	511145.b0737	0
6881544	511145.b0736	0
6881547	511145.b0739	0
6881546	511145.b0738	0
6881689	511145.b0889	2062
6881688	511145.b0888	510
6881311	511145.b0469	323
6881310	511145.b0468	0
6881242	511145.b0399	0
6881241	511145.b0398	0
6881237	511145.b0393	143
6881302	511145.b0460	146
6881236	511145.b0391	290
6881304	511145.b0462	33.7
6881240	511145.b0397	0
6881306	511145.b0464	0
6881309	511145.b0467	0
6881238	511145.b0394	290
6882189	511145.b1426	683
6882190	511145.b1427	59.6
6882188	511145.b1424	41.0
6881713	511145.b0913	0
6882389	511145.b1644	0
6882187	511145.b1423	167
6882184	511145.b1420	0
6882185	511145.b1421	130
6881109	511145.b0246	0
6884685	511145.b4166	0
6884686	511145.b4167	0
6884682	511145.b4160	204
6884683	511145.b4161	100
6882191	511145.b1428	0
6882192	511145.b1429	0
6884563	511145.b4036	65.0
6880924	511145.b0042	0
6880923	511145.b0041	0
6881712	511145.b0912	1953
6884562	511145.b4035	199
6880968	511145.b0089	0
6880967	511145.b0088	25.4
6880966	511145.b0087	0
6880965	511145.b0086	0
6881539	511145.b0731	0
6880963	511145.b0084	0
6880962	511145.b0083	0
6880961	511145.b0082	37.1
6880960	511145.b0081	0
6880959	511145.b0080	0
6881125	511145.b0267	0
6881124	511145.b0265	0
6881123	511145.b0264	0
6881122	511145.b0262	0
6881121	511145.b0261	0
6881120	511145.b0260	0
6884558	511145.b4031	0
6881984	511145.b1201	0
6881127	511145.b0269	0
6881126	511145.b0268	0
6880945	511145.b0065	0
6880944	511145.b0064	0
6880947	511145.b0067	0
6880946	511145.b0066	0
6880941	511145.b0061	0
6882620	511145.b1879	0
6880943	511145.b0063	0
6880942	511145.b0062	0
6880949	511145.b0069	18.1
6880948	511145.b0068	256
6882835	511145.b2128	0
6882275	511145.b1522	0
6882836	511145.b2129	0
6882349	511145.b1604	1487
6884089	511145.b3507	0
6883672	511145.b3054	39.1
6884087	511145.b3505	0
6883110	511145.b2425	2004
6883837	511145.b3231	4153
6884013	511145.b3424	0
6884086	511145.b3503	0
6882520	511145.b1779	9188
6882273	511145.b1520	0
6884085	511145.b3502	0
6884084	511145.b3501	0
6884083	511145.b3500	82.5
6883836	511145.b3230	1374
6884014	511145.b3425	0
6882329	511145.b1584	0
6883542	511145.b2904	94.3
6884941	511145.b4510	0
6883839	511145.b3233	565
6884310	511145.b3738	0
6883682	511145.b3064	0
6883683	511145.b3065	3134
6883684	511145.b3066	0
6883685	511145.b3067	474
6883678	511145.b3060	0
6883679	511145.b3061	0
6883680	511145.b3062	0
6883681	511145.b3063	0
6883686	511145.b3068	106
6881288	511145.b0445	0
6884576	511145.b4050	0
6883543	511145.b2905	29.8
6883538	511145.b2900	261
6881716	511145.b0916	0
6883539	511145.b2901	215
6881711	511145.b0911	3851
6881359	511145.b0523	256
6883540	511145.b2902	0
6881710	511145.b0910	207
6882665	511145.b1930	356
6883541	511145.b2903	55.2
6883852	511145.b3248	0
6883853	511145.b3249	0
6884290	511145.b3718	0
6882061	511145.b1283	0
6884288	511145.b3716	0
6883874	511145.b3279	140
6884286	511145.b3714	0
6884287	511145.b3715	0
6883846	511145.b3240	0
6884285	511145.b3713	1091
6884282	511145.b3710	0
6884283	511145.b3711	0
6882059	511145.b1281	48.3
6883544	511145.b2906	0
6881138	511145.b0281	0
6883545	511145.b2907	0
6883983	511145.b3392	0
6883984	511145.b3393	0
6883981	511145.b3390	232
6883982	511145.b3391	0
6883987	511145.b3396	0
6883988	511145.b3397	0
6883985	511145.b3394	0
6883986	511145.b3395	0
6883989	511145.b3398	0
6882063	511145.b1285	0
6884240	511145.b3662	0
6884241	511145.b3663	0
6884238	511145.b3660	0
6884239	511145.b3661	374
6884244	511145.b3666	0
6884245	511145.b3667	0
6884242	511145.b3664	0
6884243	511145.b3665	0
6883840	511145.b3234	408
6884246	511145.b3668	0
6884247	511145.b3669	58.6
6882667	511145.b1932	0
6882982	511145.b2283	355
6882981	511145.b2282	0
6882980	511145.b2281	469
6882979	511145.b2280	0
6882986	511145.b2287	512
6883223	511145.b2538	0
6883479	511145.b2829	22.5
6883478	511145.b2828	0
6883477	511145.b2827	41.0
6883476	511145.b2826	0
6882988	511145.b2289	36.6
6882987	511145.b2288	122
6883473	511145.b2823	0
6883215	511145.b2530	1648
6883218	511145.b2533	171
6883217	511145.b2532	44.0
6884363	511145.b3809	63.0
6883843	511145.b3237	0
6884357	511145.b3802	87.4
6884358	511145.b3803	149
6884355	511145.b3800	0
6884356	511145.b3801	0
6884361	511145.b3806	0
6884362	511145.b3807	104
6884359	511145.b3804	0
6884360	511145.b3805	0
6881904	511145.b1113	0
6883298	511145.b2620	0
6883300	511145.b2623	0
6883299	511145.b2622	0
6883302	511145.b2625	0
6883301	511145.b2624	0
6884012	511145.b3423	45.4
6883303	511145.b2626	0
6884071	511145.b3486	0
6884072	511145.b3487	67.9
6884069	511145.b3484	0
6884070	511145.b3485	0
6884067	511145.b3482	7.33
6884068	511145.b3483	0
6884065	511145.b3480	0
6884066	511145.b3481	81.6
6882282	511145.b1529	0
6883413	511145.b2758	0
6882972	511145.b2273	0
6883406	511145.b2751	273
6883405	511145.b2750	0
6883408	511145.b2753	0
6883407	511145.b2752	142
6883410	511145.b2755	0
6883409	511145.b2754	0
6883412	511145.b2757	0
6883411	511145.b2756	0
6884477	511145.b3936	556
6884478	511145.b3937	0
6882115	511145.b1338	0
6884476	511145.b3935	0
6884473	511145.b3932	104
6884474	511145.b3933	34.2
6884471	511145.b3930	0
6884472	511145.b3931	384
6881909	511145.b1118	0
6882281	511145.b1528	0
6884480	511145.b3939	174
6881305	511145.b0463	236
6881048	511145.b0172	2083
6884492	511145.b3952	0
6882834	511145.b2127	0
6882974	511145.b2275	0
6882924	511145.b2222	0
6884545	511145.b4018	0
6882384	511145.b1639	0
6882383	511145.b1638	280
6882080	511145.b1302	0
6882378	511145.b1633	0
6882377	511145.b1632	0
6882376	511145.b1631	0
6882375	511145.b1630	0
6882382	511145.b1637	261
6882381	511145.b1636	0
6883475	511145.b2825	0
6882379	511145.b1634	0
6881474	511145.b0649	0
6881473	511145.b0648	0
6884324	511145.b3752	80.6
6884325	511145.b3753	0
6884611	511145.b4085	0
6883474	511145.b2824	0
6884322	511145.b3750	0
6881645	511145.b0844	0
6884323	511145.b3751	4410
6881920	511145.b1129	0
6881919	511145.b1128	149
6881918	511145.b1127	242
6881917	511145.b1126	75.7
6881916	511145.b1125	0
6881915	511145.b1124	0
6881914	511145.b1123	1059
6884968	511145.b4548	0
6881912	511145.b1121	0
6881911	511145.b1120	41.0
6882450	511145.b1707	0
6882449	511145.b1706	0
6882035	511145.b1257	1002
6882447	511145.b1704	0
6882446	511145.b1703	0
6882445	511145.b1702	591
6881483	511145.b0658	57.1
6882030	511145.b1252	0
6881481	511145.b0656	0
6881482	511145.b0657	0
6881479	511145.b0654	0
6881480	511145.b0655	2380
6881477	511145.b0652	0
6881478	511145.b0653	0
6882452	511145.b1709	0
6881476	511145.b0651	55.2
6883815	511145.b3208	0
6884872	511145.b4379	0
6884871	511145.b4378	0
6883064	511145.b2372	0
6884868	511145.b4375	51.8
6884867	511145.b4374	0
6884870	511145.b4377	0
6884869	511145.b4376	672
6884864	511145.b4371	87.4
6884866	511145.b4373	0
6884865	511145.b4372	0
6883472	511145.b2822	0
6884875	511145.b4382	151
6881690	511145.b0890	0
6881532	511145.b0723	903
6881692	511145.b0892	0
6884780	511145.b4268	0
6881694	511145.b0894	0
6881695	511145.b0895	0
6881696	511145.b0896	0
6881697	511145.b0897	1160
6881698	511145.b0898	0
6881699	511145.b0899	0
6882149	511145.b1381	0
6882148	511145.b1380	179
6882155	511145.b1387	0
6882154	511145.b1386	0
6882099	511145.b1322	0
6882152	511145.b1384	0
6881320	511145.b0478	0
6881321	511145.b0479	0
6881509	511145.b0697	0
6881314	511145.b0472	0
6881315	511145.b0473	501
6881312	511145.b0470	18.6
6881313	511145.b0471	4793
6881318	511145.b0476	0
6882734	511145.b2018	0
6881316	511145.b0474	1578
6881317	511145.b0475	0
6884642	511145.b4119	0
6882473	511145.b1732	1224
6882177	511145.b1411	0
6882735	511145.b2019	348
6882181	511145.b1415	12386
6884774	511145.b4262	0
6884634	511145.b4111	0
6884633	511145.b4110	78.1
6882183	511145.b1419	0
6884635	511145.b4112	0
6882180	511145.b1414	197
6884637	511145.b4114	0
6884640	511145.b4117	0
6883511	511145.b2871	0
6884791	511145.b4289	0
6884790	511145.b4288	0
6883470	511145.b2820	0
6880909	511145.b0027	0
6884787	511145.b4280	0
6884788	511145.b4284	0
6884789	511145.b4287	0
6880977	511145.b0098	282
6883090	511145.b2405	0
6880969	511145.b0090	0
6880970	511145.b0091	0
6880971	511145.b0092	37.1
6880972	511145.b0093	0
6880973	511145.b0094	138
6880974	511145.b0095	1435
6880975	511145.b0096	36.6
6880976	511145.b0097	0
6881128	511145.b0270	0
6881129	511145.b0271	0
6881130	511145.b0272	0
6883091	511145.b2406	0
6881132	511145.b0274	0
6881133	511145.b0275	0
6881134	511145.b0277	0
6881135	511145.b0278	0
6882732	511145.b2016	263
6882733	511145.b2017	0
6880956	511145.b0076	0
6880957	511145.b0077	263
6884554	511145.b4027	0
6880955	511145.b0075	0
6880952	511145.b0072	723
6880953	511145.b0073	858
6880950	511145.b0070	0
6880951	511145.b0071	1589
6884023	511145.b3437	0
6884556	511145.b4029	0
6884555	511145.b4028	0
6880958	511145.b0078	587
6884630	511145.b4107	597
6884479	511145.b3938	943
6882241	511145.b1484	0
6882242	511145.b1485	0
6882910	511145.b2208	0
6881229	511145.b0384	107
6881230	511145.b0385	0
6881231	511145.b0386	353
6881232	511145.b0387	0
6881225	511145.b0380	0
6881324	511145.b0482	0
6881227	511145.b0382	901
6881228	511145.b0383	0
6884980	511145.b4568	0
6881233	511145.b0388	63.0
6881234	511145.b0389	445
6882269	511145.b1516	827
6883553	511145.b2917	0
6884508	511145.b3972	32.7
6882270	511145.b1517	529
6882676	511145.b1945	0
6883604	511145.b2976	612
6883552	511145.b2916	145
6882675	511145.b1944	0
6881541	511145.b0733	160
6881341	511145.b0503	0
6881540	511145.b0732	0
6882013	511145.b1233	0
6881542	511145.b0734	75.7
6881682	511145.b0881	0
6881681	511145.b0880	987
6882862	511145.b2157	0
6884776	511145.b4264	0
6883850	511145.b3244	76.7
6883221	511145.b2536	0
6881789	511145.b0990	0
6883633	511145.b3011	130
6883632	511145.b3010	0
6883635	511145.b3013	0
6883634	511145.b3012	387
6882536	511145.b1795	0
6883636	511145.b3014	0
6883637	511145.b3017	0
6883639	511145.b3019	0
6881459	511145.b0634	0
6881460	511145.b0635	0
6881462	511145.b0637	0
6882754	511145.b2039	294
6882096	511145.b1319	0
6883845	511145.b3239	0
6883844	511145.b3238	0
6884301	511145.b3729	275
6884300	511145.b3728	671
6884572	511145.b4046	179
6884295	511145.b3723	0
6884294	511145.b3722	0
6884293	511145.b3721	0
6884292	511145.b3720	0
6884299	511145.b3727	0
6884571	511145.b4045	1147
6884025	511145.b3439	299
6884296	511145.b3724	94.7
6880896	511145.b0013	0
6884569	511145.b4043	86.9
6883549	511145.b2912	0
6884568	511145.b4042	0
6884062	511145.b3477	0
6884567	511145.b4041	137
6881345	511145.b0507	0
6883164	511145.b2479	0
6883709	511145.b3092	22.0
6884566	511145.b4040	0
6884024	511145.b3438	33.2
6881303	511145.b0461	0
6883740	511145.b3129	102
6883739	511145.b3128	0
6884237	511145.b3659	0
6883373	511145.b2718	0
6884236	511145.b3657	0
6884235	511145.b3656	0
6884234	511145.b3655	18.1
6884233	511145.b3654	0
6884232	511145.b3653	0
6884231	511145.b3652	0
6884230	511145.b3651	0
6884229	511145.b3650	14.7
6882205	511145.b1443	0
6884388	511145.b3836	223
6883940	511145.b3347	620
6883939	511145.b3346	70.8
6882997	511145.b2298	0
6884384	511145.b3832	0
6883936	511145.b3343	0
6883935	511145.b3342	535
6882993	511145.b2294	670
6882994	511145.b2295	0
6882995	511145.b2296	487
6882996	511145.b2297	655
6883942	511145.b3349	213
6882990	511145.b2291	0
6882991	511145.b2292	0
6883487	511145.b2837	0
6884575	511145.b4049	69.3
6883548	511145.b2910	227
6881381	511145.b0549	0
6882837	511145.b2130	0
6881343	511145.b0505	0
6883158	511145.b2473	0
6882861	511145.b2156	0
6883847	511145.b3241	0
6884641	511145.b4118	0
6883309	511145.b2632	0
6883310	511145.b2633	0
6883307	511145.b2630	0
6883308	511145.b2631	0
6883313	511145.b2636	0
6884064	511145.b3479	0
6883311	511145.b2634	0
6883312	511145.b2635	0
6883205	511145.b2520	7.33
6882186	511145.b1422	173
6883072	511145.b2380	0
6883162	511145.b2477	342
6884688	511145.b4169	0
6883403	511145.b2748	0
6883404	511145.b2749	0
6883848	511145.b3242	0
6883362	511145.b2707	0
6883397	511145.b2742	0
6883398	511145.b2743	0
6883395	511145.b2740	0
6883396	511145.b2741	298
6883401	511145.b2746	0
6883402	511145.b2747	0
6883399	511145.b2744	0
6883400	511145.b2745	29.3
6884446	511145.b3903	0
6884445	511145.b3902	0
6884444	511145.b3901	0
6884443	511145.b3900	0
6884450	511145.b3907	0
6884449	511145.b3906	0
6884448	511145.b3905	0
6884447	511145.b3904	0
6883073	511145.b2381	0
6884452	511145.b3909	0
6884451	511145.b3908	12186
6883358	511145.b2703	0
6883070	511145.b2378	0
6883356	511145.b2701	0
6884684	511145.b4162	128
6884593	511145.b4067	66.9
6884496	511145.b3956	904
6881861	511145.b1070	78.1
6883265	511145.b2580	0
6881131	511145.b0273	0
6883665	511145.b3047	0
6883266	511145.b2581	170
6881929	511145.b1138	0
6881930	511145.b1139	0
6882705	511145.b1982	22.5
6882844	511145.b2137	126
6881921	511145.b1130	562
6881922	511145.b1131	341
6881923	511145.b1132	0
6881924	511145.b1133	0
6881925	511145.b1134	0
6881926	511145.b1135	0
6881927	511145.b1136	4273
6881928	511145.b1137	0
6882453	511145.b1710	1069
6882454	511145.b1711	0
6882455	511145.b1712	5711
6882023	511145.b1245	0
6882457	511145.b1714	400
6882458	511145.b1715	0
6882459	511145.b1716	2787
6882460	511145.b1717	178
6882461	511145.b1718	1084
6881487	511145.b0662	44.4
6881486	511145.b0661	0
6881485	511145.b0660	339
6882090	511145.b1312	0
6884977	511145.b4565	130
6884978	511145.b4566	0
6882027	511145.b1249	0
6882167	511145.b1399	0
6882843	511145.b2136	0
6883835	511145.b3229	893
6884523	511145.b3992	44.4
6884218	511145.b3639	168
6884860	511145.b4364	0
6884861	511145.b4365	0
6884858	511145.b4362	0
6884859	511145.b4363	0
6884856	511145.b4360	114
6884217	511145.b3638	0
6882162	511145.b1394	0
6882163	511145.b1395	0
6882164	511145.b1396	0
6882165	511145.b1397	0
6882158	511145.b1390	0
6882159	511145.b1391	0
6882271	511145.b1518	0
6882161	511145.b1393	0
6883268	511145.b2583	0
6882166	511145.b1398	0
6881003	511145.b0126	757
6882369	511145.b1624	85.5
6882370	511145.b1625	0
6882371	511145.b1626	0
6882372	511145.b1627	0
6882365	511145.b1620	0
6882366	511145.b1621	0
6882367	511145.b1622	0
6882368	511145.b1623	111
6881666	511145.b0865	105
6881665	511145.b0864	70.8
6881668	511145.b0867	0
6881667	511145.b0866	0
6881662	511145.b0861	0
6883796	511145.b3189	106
6881664	511145.b0863	1646
6881519	511145.b0710	167
6881307	511145.b0465	0
6883556	511145.b2920	0
6883795	511145.b3188	0
6882272	511145.b1519	64.5
6884631	511145.b4108	100
6884632	511145.b4109	0
6882174	511145.b1408	0
6882175	511145.b1409	0
6882171	511145.b1404	0
6882172	511145.b1406	668
6882173	511145.b1407	0
6882168	511145.b1400	59.6
6880964	511145.b0085	35.2
6882169	511145.b1402	0
6882170	511145.b1403	0
6883557	511145.b2921	36.6
6883662	511145.b3043	0
6884800	511145.b4298	0
6884801	511145.b4299	0
6884794	511145.b4292	0
6881005	511145.b0128	0
6884792	511145.b4290	0
6884793	511145.b4291	0
6884798	511145.b4296	0
6884799	511145.b4297	0
6884796	511145.b4294	0
6881006	511145.b0129	0
6884387	511145.b3835	0
6882373	511145.b1628	0
6883522	511145.b2882	0
6881145	511145.b0289	0
6881144	511145.b0288	0
6881141	511145.b0285	0
6881140	511145.b0284	0
6881143	511145.b0287	0
6881142	511145.b0286	0
6883995	511145.b3404	0
6881137	511145.b0280	0
6881139	511145.b0283	0
6880925	511145.b0043	0
6884564	511145.b4037	411
6884561	511145.b4034	4124
6880922	511145.b0040	0
6884559	511145.b4032	0
6884560	511145.b4033	0
6884557	511145.b4030	0
6880926	511145.b0044	0
6881308	511145.b0466	0
6880930	511145.b0048	69.3
6883798	511145.b3191	274
6884565	511145.b4039	0
6883996	511145.b3405	736
6884298	511145.b3726	0
6881290	511145.b0447	0
6881289	511145.b0446	0
6881717	511145.b0917	330
6881287	511145.b0444	73.7
6881286	511145.b0443	197
6881285	511145.b0442	0
6881284	511145.b0441	400
6881283	511145.b0440	4696
6881719	511145.b0919	0
6881718	511145.b0918	282
6881292	511145.b0449	0
6881291	511145.b0448	0
